	time	current	center_wavelength
36	2019-12-05 11:07:52.272	159.9178	1559.6987
37	2019-12-05 11:07:52.790	164.9772	1559.6906
38	2019-12-05 11:07:53.321	164.9772	1559.6799
39	2019-12-05 11:07:53.840	164.9772	1559.6923
40	2019-12-05 11:07:54.370	164.9772	1558.612
41	2019-12-05 11:07:54.897	169.9402	1558.7679
42	2019-12-05 11:07:55.414	169.9402	1558.3762
43	2019-12-05 11:07:55.931	169.9402	1558.5306
44	2019-12-05 11:07:56.459	169.9402	1558.705
45	2019-12-05 11:07:56.973	174.9514	1558.7055
46	2019-12-05 11:07:57.493	174.9514	1558.7037
47	2019-12-05 11:07:58.026	174.9514	1558.7009
48	2019-12-05 11:07:58.557	174.9514	1558.7779
49	2019-12-05 11:07:59.086	179.9145	1558.7793
50	2019-12-05 11:07:59.602	179.9145	1558.7745
51	2019-12-05 11:08:00.116	179.9145	1558.7734
52	2019-12-05 11:08:00.631	179.9145	1558.8446
53	2019-12-05 11:08:01.147	181.1673	1558.847
54	2019-12-05 11:08:01.663	181.1673	1558.8458
55	2019-12-05 11:08:02.179	181.1673	1558.8467
56	2019-12-05 11:08:02.697	181.1673	1558.9257
57	2019-12-05 11:08:03.229	186.2267	1558.9233
58	2019-12-05 11:08:03.756	186.2267	1558.928
59	2019-12-05 11:08:04.276	186.2267	1558.9246
60	2019-12-05 11:08:04.804	186.2267	1558.9963
61	2019-12-05 11:08:05.319	194.9481	1559.0004
62	2019-12-05 11:08:05.838	194.9481	1558.9968
63	2019-12-05 11:08:06.368	194.9481	1558.9993
64	2019-12-05 11:08:06.885	194.9481	1559.0802
65	2019-12-05 11:08:07.411	199.9111	1559.0855
66	2019-12-05 11:08:07.929	199.9111	1559.0845
67	2019-12-05 11:08:08.447	199.9111	1559.0851
68	2019-12-05 11:08:08.975	199.9111	1559.1571
69	2019-12-05 11:08:09.494	199.9111	1559.1616
70	2019-12-05 11:08:10.026	204.9223	1559.1591
71	2019-12-05 11:08:10.553	204.9223	1559.1611
72	2019-12-05 11:08:11.071	204.9223	1559.2417
73	2019-12-05 11:08:11.590	204.9223	1559.2367
74	2019-12-05 11:08:12.115	209.9335	1559.2388
75	2019-12-05 11:08:12.632	209.9335	1559.2449
76	2019-12-05 11:08:13.146	209.9335	1559.3278
77	2019-12-05 11:08:13.661	209.9335	1559.3283
78	2019-12-05 11:08:14.181	214.8966	1559.3263
79	2019-12-05 11:08:14.697	214.8966	1559.3269
80	2019-12-05 11:08:15.209	214.8966	1559.4055
81	2019-12-05 11:08:15.727	214.8966	1559.4018
82	2019-12-05 11:08:16.246	219.956	1559.4017
83	2019-12-05 11:08:16.776	219.956	1559.4016
84	2019-12-05 11:08:17.306	219.956	1559.4827
85	2019-12-05 11:08:17.823	219.956	1559.4835
86	2019-12-05 11:08:18.351	224.919	1559.4833
87	2019-12-05 11:08:18.868	224.919	1559.48
88	2019-12-05 11:08:19.398	224.919	1559.5654
89	2019-12-05 11:08:19.912	224.919	1559.5697
90	2019-12-05 11:08:20.430	229.9302	1559.5719
91	2019-12-05 11:08:20.946	229.9302	1559.5753
92	2019-12-05 11:08:21.461	229.9302	1559.6557
93	2019-12-05 11:08:21.980	229.9302	1559.6556
94	2019-12-05 11:08:22.507	234.9414	1559.6509
95	2019-12-05 11:08:23.026	234.9414	1559.6461
96	2019-12-05 11:08:23.554	234.9414	1559.7108
97	2019-12-05 11:08:24.068	234.9414	1559.6998
98	2019-12-05 11:08:24.587	238.6998	1559.7016
99	2019-12-05 11:08:25.103	238.6998	1559.7099
100	2019-12-05 11:08:25.615	238.6998	1558.9663
101	2019-12-05 11:08:26.132	238.6998	1558.962
102	2019-12-05 11:08:26.650	244.9157	1558.9665
103	2019-12-05 11:08:27.181	244.9157	1558.9587
104	2019-12-05 11:08:27.712	244.9157	1558.9634
105	2019-12-05 11:08:28.241	244.9157	1559.0049
106	2019-12-05 11:08:28.760	249.9269	1559.0066
107	2019-12-05 11:08:29.293	249.9269	1559.0084
108	2019-12-05 11:08:29.822	249.9269	1559.0101
109	2019-12-05 11:08:30.335	249.9269	1559.0587
110	2019-12-05 11:08:30.853	254.9381	1559.0598
111	2019-12-05 11:08:31.368	254.9381	1559.0621
112	2019-12-05 11:08:31.883	254.9381	1559.0661
113	2019-12-05 11:08:32.413	254.9381	1559.1168
114	2019-12-05 11:08:32.932	259.9011	1559.1168
115	2019-12-05 11:08:33.463	259.9011	1559.111
116	2019-12-05 11:08:33.997	259.9011	1559.1144
117	2019-12-05 11:08:34.522	259.9011	1559.1662
118	2019-12-05 11:08:35.036	264.9123	1559.1621
119	2019-12-05 11:08:35.553	264.9123	1559.1643
120	2019-12-05 11:08:36.070	264.9123	1559.1632
121	2019-12-05 11:08:36.588	264.9123	1559.2129
122	2019-12-05 11:08:37.116	264.9123	1559.209
123	2019-12-05 11:08:37.632	269.9235	1559.212
124	2019-12-05 11:08:38.158	269.9235	1559.2118
125	2019-12-05 11:08:38.678	269.9235	1559.2672
126	2019-12-05 11:08:39.194	269.9235	1559.2605
127	2019-12-05 11:08:39.712	274.9347	1559.2603
128	2019-12-05 11:08:40.227	274.9347	1559.2626
129	2019-12-05 11:08:40.744	274.9347	1559.3185
130	2019-12-05 11:08:41.260	274.9347	1559.3214
131	2019-12-05 11:08:41.791	279.8977	1559.3264
132	2019-12-05 11:08:42.319	279.8977	1559.3261
133	2019-12-05 11:08:42.841	279.8977	1559.3712
134	2019-12-05 11:08:43.366	279.8977	1559.3715
135	2019-12-05 11:08:43.883	282.9816	1559.3665
136	2019-12-05 11:08:44.401	282.9816	1559.3717
137	2019-12-05 11:08:44.932	282.9816	1559.4226
138	2019-12-05 11:08:45.445	282.9816	1559.422
139	2019-12-05 11:08:45.961	289.9202	1559.4212
140	2019-12-05 11:08:46.478	289.9202	1559.4244
141	2019-12-05 11:08:46.993	289.9202	1559.4792
142	2019-12-05 11:08:47.506	289.9202	1559.4776
143	2019-12-05 11:08:48.025	294.9314	1559.4787
144	2019-12-05 11:08:48.540	294.9314	1559.4768
145	2019-12-05 11:08:49.057	294.9314	1559.5368
146	2019-12-05 11:08:49.586	294.9314	1559.535
147	2019-12-05 11:08:50.104	299.8944	1559.5353
148	2019-12-05 11:08:50.635	299.8944	1559.5317
149	2019-12-05 11:08:51.165	299.8944	1559.5916
150	2019-12-05 11:08:51.679	299.8944	1559.5909
151	2019-12-05 11:08:52.196	304.9056	1559.5876
152	2019-12-05 11:08:52.711	304.9056	1559.5891
153	2019-12-05 11:08:53.228	304.9056	1559.6402
154	2019-12-05 11:08:53.746	304.9056	1559.6393
155	2019-12-05 11:08:54.273	307.5558	1559.6398
156	2019-12-05 11:08:54.792	307.5558	1559.6375
157	2019-12-05 11:08:55.321	307.5558	1559.6374
158	2019-12-05 11:08:55.834	307.5558	1559.6875
159	2019-12-05 11:08:56.356	314.9281	1559.6813
160	2019-12-05 11:08:56.883	314.9281	1559.6849
161	2019-12-05 11:08:57.402	314.9281	1559.682
162	2019-12-05 11:08:57.931	314.9281	1559.1127
163	2019-12-05 11:08:58.445	319.8911	1559.116
164	2019-12-05 11:08:58.959	319.8911	1559.1191
165	2019-12-05 11:08:59.476	319.8911	1559.1184
166	2019-12-05 11:08:59.994	319.8911	1559.1513
167	2019-12-05 11:09:00.509	319.8911	1559.1537
168	2019-12-05 11:09:01.021	324.9023	1559.1493
169	2019-12-05 11:09:01.541	324.9023	1559.1482
170	2019-12-05 11:09:02.055	324.9023	1559.1881
171	2019-12-05 11:09:02.569	324.9023	1559.1844
172	2019-12-05 11:09:03.086	329.9135	1559.1862
173	2019-12-05 11:09:03.602	329.9135	1559.1843
174	2019-12-05 11:09:04.118	329.9135	1559.2201
175	2019-12-05 11:09:04.634	329.9135	1559.2191
176	2019-12-05 11:09:05.164	334.8765	1559.216
177	2019-12-05 11:09:05.680	334.8765	1559.2195
178	2019-12-05 11:09:06.196	334.8765	1559.2579
179	2019-12-05 11:09:06.711	334.8765	1559.2555
180	2019-12-05 11:09:07.228	339.8877	1559.2552
181	2019-12-05 11:09:07.744	339.8877	1559.2546
182	2019-12-05 11:09:08.260	339.8877	1559.2964
183	2019-12-05 11:09:08.779	339.8877	1559.2936
184	2019-12-05 11:09:09.304	344.8989	1559.296
185	2019-12-05 11:09:09.823	344.8989	1559.2968
186	2019-12-05 11:09:10.340	344.8989	1559.3311
187	2019-12-05 11:09:10.866	344.8989	1559.335
188	2019-12-05 11:09:11.386	347.4045	1559.3362
189	2019-12-05 11:09:11.915	347.4045	1559.333
190	2019-12-05 11:09:12.436	347.4045	1559.3723
191	2019-12-05 11:09:12.964	347.4045	1559.3669
192	2019-12-05 11:09:13.494	354.8732	1559.3665
193	2019-12-05 11:09:14.008	354.8732	1559.3661
194	2019-12-05 11:09:14.526	354.8732	1559.411
195	2019-12-05 11:09:15.056	354.8732	1559.4089
196	2019-12-05 11:09:15.571	359.8844	1559.4096
197	2019-12-05 11:09:16.089	359.8844	1559.4075
198	2019-12-05 11:09:16.619	359.8844	1559.4079
199	2019-12-05 11:09:17.135	359.8844	1559.4052
200	2019-12-05 11:09:17.650	359.8844	1559.4108
201	2019-12-05 11:09:18.166	359.8844	1559.4108
202	2019-12-05 11:09:18.683	359.8844	1559.4073
203	2019-12-05 11:09:19.213	359.8844	1559.4055
204	2019-12-05 11:09:19.746	359.8844	1559.4093
205	2019-12-05 11:09:20.274	359.8844	1559.408
206	2019-12-05 11:09:20.791	359.8844	1559.4036
207	2019-12-05 11:09:21.306	359.8844	1559.4058
208	2019-12-05 11:09:21.822	359.8844	1559.4031
209	2019-12-05 11:09:22.337	359.8844	1559.4105
210	2019-12-05 11:09:22.854	359.8844	1559.4073
211	2019-12-05 11:09:23.370	359.8844	1559.4047
212	2019-12-05 11:09:23.884	359.8844	1559.4055
213	2019-12-05 11:09:24.402	359.8844	1559.4029
214	2019-12-05 11:09:24.933	359.8844	1559.4097
215	2019-12-05 11:09:25.463	359.8844	1559.4046
216	2019-12-05 11:09:25.979	359.8844	1559.4099
217	2019-12-05 11:09:26.510	359.8844	1559.4136
218	2019-12-05 11:09:27.026	359.8844	1559.407
219	2019-12-05 11:09:27.541	359.8844	1559.4121
220	2019-12-05 11:09:28.058	359.8844	1559.4165
221	2019-12-05 11:09:28.591	359.8844	1559.4154
