	time	current	center_wavelength
80	2019-12-06 17:32:42.396	208.7289	1559.0743
81	2019-12-06 17:32:42.910	214.8966	1559.0723
82	2019-12-06 17:32:43.426	214.8966	1559.0625
83	2019-12-06 17:32:43.942	214.8966	1559.1297
84	2019-12-06 17:32:44.458	214.8966	1559.1311
85	2019-12-06 17:32:44.976	219.9078	1559.1383
86	2019-12-06 17:32:45.490	219.9078	1559.1337
87	2019-12-06 17:32:46.006	219.9078	1559.1995
88	2019-12-06 17:32:46.521	219.9078	1559.2
89	2019-12-06 17:32:47.036	220.486	1559.206
90	2019-12-06 17:32:47.553	220.486	1559.204
91	2019-12-06 17:32:48.067	220.486	1559.276
92	2019-12-06 17:32:48.583	220.486	1559.2754
93	2019-12-06 17:32:49.099	225.3045	1559.2755
94	2019-12-06 17:32:49.614	225.3045	1559.2768
95	2019-12-06 17:32:50.131	225.3045	1559.3426
96	2019-12-06 17:32:50.646	225.3045	1559.3456
97	2019-12-06 17:32:51.162	234.9414	1559.3389
98	2019-12-06 17:32:51.677	234.9414	1559.3398
99	2019-12-06 17:32:52.197	234.9414	1559.4121
100	2019-12-06 17:32:52.710	234.9414	1559.4087
101	2019-12-06 17:32:53.223	239.9044	1559.4131
102	2019-12-06 17:32:53.740	239.9044	1559.4153
103	2019-12-06 17:32:54.254	239.9044	1559.4848
104	2019-12-06 17:32:54.774	239.9044	1559.4797
105	2019-12-06 17:32:55.286	244.9157	1559.481
106	2019-12-06 17:32:55.802	244.9157	1559.4865
107	2019-12-06 17:32:56.317	244.9157	1559.4815
108	2019-12-06 17:32:56.835	244.9157	1559.5506
109	2019-12-06 17:32:57.349	248.6259	1559.5483
110	2019-12-06 17:32:57.864	248.6259	1559.5411
111	2019-12-06 17:32:58.383	248.6259	1559.5455
112	2019-12-06 17:32:58.895	248.6259	1558.871
113	2019-12-06 17:32:59.414	254.9381	1558.867
114	2019-12-06 17:32:59.927	254.9381	1558.8612
115	2019-12-06 17:33:00.444	254.9381	1558.8712
116	2019-12-06 17:33:00.960	254.9381	1558.9014
117	2019-12-06 17:33:01.474	254.9381	1558.9008
118	2019-12-06 17:33:01.991	258.311	1558.9003
119	2019-12-06 17:33:02.506	258.311	1558.9043
120	2019-12-06 17:33:03.023	258.311	1558.9465
121	2019-12-06 17:33:03.536	258.311	1558.9457
122	2019-12-06 17:33:04.053	264.9123	1558.9434
123	2019-12-06 17:33:04.566	264.9123	1558.9443
124	2019-12-06 17:33:05.084	264.9123	1558.9868
125	2019-12-06 17:33:05.601	264.9123	1558.9869
126	2019-12-06 17:33:06.116	269.9235	1558.9901
127	2019-12-06 17:33:06.631	269.9235	1558.9875
128	2019-12-06 17:33:07.147	269.9235	1559.031
129	2019-12-06 17:33:07.663	269.9235	1559.0301
130	2019-12-06 17:33:08.177	274.6938	1559.0311
131	2019-12-06 17:33:08.693	274.6938	1559.0394
132	2019-12-06 17:33:09.207	274.6938	1559.078
133	2019-12-06 17:33:09.724	274.6938	1559.0791
134	2019-12-06 17:33:10.241	279.8977	1559.0708
135	2019-12-06 17:33:10.756	279.8977	1559.0703
136	2019-12-06 17:33:11.273	279.8977	1559.1152
137	2019-12-06 17:33:11.789	279.8977	1559.1181
138	2019-12-06 17:33:12.304	284.909	1559.1175
139	2019-12-06 17:33:12.819	284.909	1559.1116
140	2019-12-06 17:33:13.335	284.909	1559.158
141	2019-12-06 17:33:13.851	284.909	1559.1623
142	2019-12-06 17:33:14.365	289.9202	1559.1598
143	2019-12-06 17:33:14.883	289.9202	1559.1647
144	2019-12-06 17:33:15.395	289.9202	1559.1619
145	2019-12-06 17:33:15.910	289.9202	1559.2096
146	2019-12-06 17:33:16.429	294.8832	1559.2096
147	2019-12-06 17:33:16.944	294.8832	1559.2074
148	2019-12-06 17:33:17.461	294.8832	1559.2087
149	2019-12-06 17:33:17.974	294.8832	1559.2508
150	2019-12-06 17:33:18.493	294.8832	1559.2554
151	2019-12-06 17:33:19.004	299.8944	1559.2512
152	2019-12-06 17:33:19.521	299.8944	1559.2575
153	2019-12-06 17:33:20.037	299.8944	1559.301
154	2019-12-06 17:33:20.554	299.8944	1559.3027
155	2019-12-06 17:33:21.068	304.9056	1559.3021
156	2019-12-06 17:33:21.583	304.9056	1559.3001
157	2019-12-06 17:33:22.102	304.9056	1559.3451
158	2019-12-06 17:33:22.616	304.9056	1559.3432
159	2019-12-06 17:33:23.131	309.9169	1559.3453
160	2019-12-06 17:33:23.646	309.9169	1559.3435
161	2019-12-06 17:33:24.162	309.9169	1559.3872
162	2019-12-06 17:33:24.682	309.9169	1559.3889
163	2019-12-06 17:33:25.209	314.9281	1559.3872
164	2019-12-06 17:33:25.725	314.9281	1559.3856
165	2019-12-06 17:33:26.239	314.9281	1559.4276
166	2019-12-06 17:33:26.757	314.9281	1559.4245
167	2019-12-06 17:33:27.271	319.8911	1559.4266
168	2019-12-06 17:33:27.788	319.8911	1559.4241
169	2019-12-06 17:33:28.303	319.8911	1559.4718
170	2019-12-06 17:33:28.820	319.8911	1559.4647
171	2019-12-06 17:33:29.335	323.6013	1559.4666
172	2019-12-06 17:33:29.848	323.6013	1559.4649
173	2019-12-06 17:33:30.365	323.6013	1559.4635
174	2019-12-06 17:33:30.883	323.6013	1559.5031
175	2019-12-06 17:33:31.398	329.9135	1559.5021
176	2019-12-06 17:33:31.914	329.9135	1559.5027
177	2019-12-06 17:33:32.428	329.9135	1559.5039
178	2019-12-06 17:33:32.943	329.9135	1559.5329
179	2019-12-06 17:33:33.460	329.9135	1559.5379
180	2019-12-06 17:33:33.977	334.8765	1559.5318
181	2019-12-06 17:33:34.491	334.8765	1559.5354
182	2019-12-06 17:33:35.007	334.8765	1559.0312
183	2019-12-06 17:33:35.522	334.8765	1559.025
184	2019-12-06 17:33:36.037	336.0811	1559.0246
185	2019-12-06 17:33:36.553	336.0811	1559.0258
186	2019-12-06 17:33:37.070	336.0811	1559.063
187	2019-12-06 17:33:37.586	336.0811	1559.0636
188	2019-12-06 17:33:38.100	341.8633	1559.0667
189	2019-12-06 17:33:38.615	341.8633	1559.0623
190	2019-12-06 17:33:39.131	341.8633	1559.102
191	2019-12-06 17:33:39.647	341.8633	1559.1017
192	2019-12-06 17:33:40.161	349.862	1559.0938
193	2019-12-06 17:33:40.677	349.862	1559.092
194	2019-12-06 17:33:41.193	349.862	1559.1284
195	2019-12-06 17:33:41.710	349.862	1559.1247
196	2019-12-06 17:33:42.226	354.8732	1559.1229
197	2019-12-06 17:33:42.740	354.8732	1559.1256
198	2019-12-06 17:33:43.257	354.8732	1559.1549
199	2019-12-06 17:33:43.771	354.8732	1559.1565
200	2019-12-06 17:33:44.289	356.8487	1559.1577
201	2019-12-06 17:33:44.802	356.8487	1559.1567
202	2019-12-06 17:33:45.320	356.8487	1559.1565
203	2019-12-06 17:33:45.836	356.8487	1559.1935
204	2019-12-06 17:33:46.353	361.1372	1559.1923
205	2019-12-06 17:33:46.868	361.1372	1559.1941
206	2019-12-06 17:33:47.383	361.1372	1559.1909
207	2019-12-06 17:33:47.899	361.1372	1559.193
208	2019-12-06 17:33:48.413	361.1372	1559.1922
209	2019-12-06 17:33:48.929	361.1372	1559.1914
210	2019-12-06 17:33:49.447	361.1372	1559.1927
211	2019-12-06 17:33:49.961	361.1372	1559.1914
212	2019-12-06 17:33:50.474	361.1372	1559.1898
213	2019-12-06 17:33:50.993	361.1372	1559.1932
214	2019-12-06 17:33:51.509	361.1372	1559.1947
215	2019-12-06 17:33:52.025	361.1372	1559.1951
216	2019-12-06 17:33:52.537	361.1372	1559.1946
217	2019-12-06 17:33:53.052	361.1372	1559.194
218	2019-12-06 17:33:53.569	361.1372	1559.1955
219	2019-12-06 17:33:54.084	361.1372	1559.1928
220	2019-12-06 17:33:54.601	361.1372	1559.1909
221	2019-12-06 17:33:55.117	361.1372	1559.1906
