	time	current	center_wavelength
102	2019-12-09 14:43:47.388	244.9157	1558.7018
103	2019-12-09 14:43:47.900	244.9157	1558.6995
104	2019-12-09 14:43:48.421	249.2523	1558.7059
105	2019-12-09 14:43:48.935	249.2523	1558.7047
106	2019-12-09 14:43:49.447	249.2523	1558.7051
107	2019-12-09 14:43:49.962	249.2523	1558.7378
108	2019-12-09 14:43:50.482	254.8899	1558.7393
109	2019-12-09 14:43:50.997	254.8899	1558.7382
110	2019-12-09 14:43:51.513	254.8899	1558.7352
111	2019-12-09 14:43:52.026	254.8899	1558.7766
112	2019-12-09 14:43:52.540	259.9011	1558.7772
113	2019-12-09 14:43:53.058	259.9011	1558.7762
114	2019-12-09 14:43:53.572	259.9011	1558.775
115	2019-12-09 14:43:54.089	259.9011	1558.8061
116	2019-12-09 14:43:54.605	263.7559	1558.8096
117	2019-12-09 14:43:55.121	263.7559	1558.8062
118	2019-12-09 14:43:55.636	263.7559	1558.8066
119	2019-12-09 14:43:56.152	263.7559	1558.8472
120	2019-12-09 14:43:56.669	263.7559	1558.8382
121	2019-12-09 14:43:57.182	269.9235	1558.8464
122	2019-12-09 14:43:57.699	269.9235	1558.8447
123	2019-12-09 14:43:58.217	269.9235	1558.8794
124	2019-12-09 14:43:58.730	269.9235	1558.8819
125	2019-12-09 14:43:59.249	274.8865	1558.8836
126	2019-12-09 14:43:59.791	274.8865	1558.8797
127	2019-12-09 14:44:00.310	274.8865	1558.9212
128	2019-12-09 14:44:00.823	274.8865	1558.9138
129	2019-12-09 14:44:01.341	277.3921	1558.9117
130	2019-12-09 14:44:01.856	277.3921	1558.9137
131	2019-12-09 14:44:02.370	277.3921	1558.9554
132	2019-12-09 14:44:02.888	277.3921	1558.9457
133	2019-12-09 14:44:03.402	284.909	1558.9587
134	2019-12-09 14:44:03.918	284.909	1558.9572
135	2019-12-09 14:44:04.434	284.909	1558.993
136	2019-12-09 14:44:04.950	284.909	1558.9824
137	2019-12-09 14:44:05.464	289.872	1558.9795
138	2019-12-09 14:44:05.978	289.872	1558.9787
139	2019-12-09 14:44:06.495	289.872	1559.0261
140	2019-12-09 14:44:07.010	289.872	1559.0272
141	2019-12-09 14:44:07.526	294.8832	1559.0275
142	2019-12-09 14:44:08.043	294.8832	1559.0302
143	2019-12-09 14:44:08.557	294.8832	1559.0673
144	2019-12-09 14:44:09.072	294.8832	1559.072
145	2019-12-09 14:44:09.589	296.8106	1559.0728
146	2019-12-09 14:44:10.105	296.8106	1559.0682
147	2019-12-09 14:44:10.620	296.8106	1559.0691
148	2019-12-09 14:44:11.138	296.8106	1559.1011
149	2019-12-09 14:44:11.654	304.9056	1559.1095
150	2019-12-09 14:44:12.166	304.9056	1559.1038
151	2019-12-09 14:44:12.683	304.9056	1559.1094
152	2019-12-09 14:44:13.199	304.9056	1559.1389
153	2019-12-09 14:44:13.714	304.9056	1559.1514
154	2019-12-09 14:44:14.228	309.9169	1559.1397
155	2019-12-09 14:44:14.744	309.9169	1559.1424
156	2019-12-09 14:44:15.260	309.9169	1559.1902
157	2019-12-09 14:44:15.778	309.9169	1559.1825
158	2019-12-09 14:44:16.295	313.6753	1559.194
159	2019-12-09 14:44:16.809	313.6753	1559.1924
160	2019-12-09 14:44:17.326	313.6753	1559.2312
161	2019-12-09 14:44:17.842	313.6753	1559.2241
162	2019-12-09 14:44:18.357	319.8911	1559.2218
163	2019-12-09 14:44:18.871	319.8911	1559.2203
164	2019-12-09 14:44:19.388	319.8911	1559.267
165	2019-12-09 14:44:19.902	319.8911	1559.2658
166	2019-12-09 14:44:20.419	324.9023	1559.2625
167	2019-12-09 14:44:20.932	324.9023	1559.2602
168	2019-12-09 14:44:21.449	324.9023	1559.2944
169	2019-12-09 14:44:21.964	324.9023	1559.3
170	2019-12-09 14:44:22.479	329.9135	1559.3084
171	2019-12-09 14:44:22.996	329.9135	1559.3068
172	2019-12-09 14:44:23.513	329.9135	1558.8553
173	2019-12-09 14:44:24.029	329.9135	1558.8473
174	2019-12-09 14:44:24.540	334.8765	1558.8538
175	2019-12-09 14:44:25.060	334.8765	1558.8478
176	2019-12-09 14:44:25.575	334.8765	1558.8826
177	2019-12-09 14:44:26.092	334.8765	1558.882
178	2019-12-09 14:44:26.603	337.3821	1558.8792
179	2019-12-09 14:44:27.120	337.3821	1558.8788
180	2019-12-09 14:44:27.638	337.3821	1558.9052
181	2019-12-09 14:44:28.152	337.3821	1558.9048
182	2019-12-09 14:44:28.669	344.8989	1558.9111
183	2019-12-09 14:44:29.183	344.8989	1558.9085
184	2019-12-09 14:44:29.699	344.8989	1558.9102
185	2019-12-09 14:44:30.215	344.8989	1558.9391
186	2019-12-09 14:44:30.730	347.5973	1558.9351
187	2019-12-09 14:44:31.247	347.5973	1558.9377
188	2019-12-09 14:44:31.765	347.5973	1558.9361
189	2019-12-09 14:44:32.280	347.5973	1558.9698
190	2019-12-09 14:44:32.793	354.8732	1558.9699
191	2019-12-09 14:44:33.308	354.8732	1558.9567
192	2019-12-09 14:44:33.823	354.8732	1558.9688
193	2019-12-09 14:44:34.338	354.8732	1558.9839
194	2019-12-09 14:44:34.856	354.8732	1558.9867
195	2019-12-09 14:44:35.373	359.8844	1558.9846
196	2019-12-09 14:44:35.887	359.8844	1558.9915
197	2019-12-09 14:44:36.402	359.8844	1558.9901
198	2019-12-09 14:44:36.917	359.8844	1558.9816
199	2019-12-09 14:44:37.436	359.8844	1558.9798
200	2019-12-09 14:44:37.948	359.8844	1558.9789
201	2019-12-09 14:44:38.464	359.8844	1558.9827
202	2019-12-09 14:44:38.979	359.8844	1558.9833
203	2019-12-09 14:44:39.495	359.8844	1558.9934
204	2019-12-09 14:44:40.013	359.8844	1558.9956
205	2019-12-09 14:44:40.528	359.8844	1558.9954
206	2019-12-09 14:44:41.044	359.8844	1558.9966
207	2019-12-09 14:44:41.559	359.8844	1558.9939
208	2019-12-09 14:44:42.074	359.8844	1558.9957
209	2019-12-09 14:44:42.588	359.8844	1558.9853
210	2019-12-09 14:44:43.109	359.8844	1558.9969
211	2019-12-09 14:44:43.623	359.8844	1558.9947
212	2019-12-09 14:44:44.137	359.8844	1558.9949
213	2019-12-09 14:44:44.654	359.8844	1558.9821
214	2019-12-09 14:44:45.167	359.8844	1558.9809
215	2019-12-09 14:44:45.685	359.8844	1558.9927
216	2019-12-09 14:44:46.196	359.8844	1558.994
217	2019-12-09 14:44:46.713	359.8844	1558.9835
218	2019-12-09 14:44:47.231	359.8844	1558.9937
219	2019-12-09 14:44:47.746	359.8844	1558.9928
220	2019-12-09 14:44:48.261	359.8844	1558.9928
221	2019-12-09 14:44:48.780	359.8844	1558.9822
