	time	current	x	y	x_max_NaN	y_max_NaN	x_max	y_max	cenwav	delta_max	kelly_-1	kelly_+1
0	2019-12-09 14:42:54.792	129.9469	[1516.0, 1516.1599999999999, 1516.32, 1516.48, 1516.64, 1516.8, 1516.96, 1517.12, 1517.28, 1517.4399999999998, 1517.6000000000001, 1517.76, 1517.92, 1518.08, 1518.24, 1518.3999999999999, 1518.56, 1518.72, 1518.88, 1519.04, 1519.2, 1519.36, 1519.52, 1519.6799999999998, 1519.8400000000001, 1520.0, 1520.16, 1520.32, 1520.48, 1520.6399999999999, 1520.8, 1520.96, 1521.1200000000001, 1521.28, 1521.44, 1521.6, 1521.76, 1521.9199999999998, 1522.0800000000002, 1522.24, 1522.4, 1522.56, 1522.72, 1522.8799999999999, 1523.04, 1523.2, 1523.3600000000001, 1523.52, 1523.68, 1523.84, 1524.0, 1524.1599999999999, 1524.3200000000002, 1524.48, 1524.64, 1524.8, 1524.96, 1525.12, 1525.28, 1525.44, 1525.6000000000001, 1525.76, 1525.92, 1526.08, 1526.24, 1526.3999999999999, 1526.5600000000002, 1526.72, 1526.88, 1527.04, 1527.2, 1527.36, 1527.52, 1527.68, 1527.8400000000001, 1528.0, 1528.16, 1528.32, 1528.48, 1528.6399999999999, 1528.8000000000002, 1528.96, 1529.1200000000001, 1529.28, 1529.44, 1529.6, 1529.76, 1529.92, 1530.0800000000002, 1530.24, 1530.4, 1530.56, 1530.72, 1530.8799999999999, 1531.0400000000002, 1531.2, 1531.3600000000001, 1531.52, 1531.68, 1531.84, 1532.0, 1532.16, 1532.3200000000002, 1532.48, 1532.64, 1532.8, 1532.96, 1533.12, 1533.28, 1533.44, 1533.6, 1533.76, 1533.92, 1534.08, 1534.24, 1534.4, 1534.56, 1534.72, 1534.8799999999999, 1535.04, 1535.1999999999998, 1535.36, 1535.52, 1535.68, 1535.84, 1536.0, 1536.1599999999999, 1536.32, 1536.4799999999998, 1536.64, 1536.8, 1536.96, 1537.12, 1537.28, 1537.4399999999998, 1537.6, 1537.76, 1537.92, 1538.08, 1538.24, 1538.3999999999999, 1538.56, 1538.7199999999998, 1538.88, 1539.04, 1539.2, 1539.36, 1539.52, 1539.6799999999998, 1539.84, 1540.0, 1540.16, 1540.32, 1540.48, 1540.6399999999999, 1540.8, 1540.9599999999998, 1541.1200000000001, 1541.28, 1541.44, 1541.6, 1541.76, 1541.9199999999998, 1542.08, 1542.24, 1542.4, 1542.56, 1542.72, 1542.8799999999999, 1543.04, 1543.1999999999998, 1543.3600000000001, 1543.52, 1543.68, 1543.84, 1544.0, 1544.1599999999999, 1544.32, 1544.48, 1544.64, 1544.8, 1544.96, 1545.12, 1545.28, 1545.4399999999998, 1545.6000000000001, 1545.76, 1545.92, 1546.08, 1546.24, 1546.3999999999999, 1546.5600000000002, 1546.72, 1546.88, 1547.04, 1547.2, 1547.36, 1547.52, 1547.68, 1547.8400000000001, 1548.0, 1548.16, 1548.32, 1548.48, 1548.6399999999999, 1548.8000000000002, 1548.96, 1549.1200000000001, 1549.28, 1549.44, 1549.6, 1549.76, 1549.92, 1550.0800000000002, 1550.24, 1550.4, 1550.56, 1550.72, 1550.8799999999999, 1551.0400000000002, 1551.2, 1551.3600000000001, 1551.52, 1551.68, 1551.84, 1552.0, 1552.16, 1552.3200000000002, 1552.48, 1552.64, 1552.8, 1552.96, 1553.12, 1553.2800000000002, 1553.44, 1553.6000000000001, 1553.76, 1553.92, 1554.08, 1554.24, 1554.4, 1554.5600000000002, 1554.72, 1554.88, 1555.04, 1555.2, 1555.36, 1555.5200000000002, 1555.68, 1555.8400000000001, 1556.0, 1556.16, 1556.32, 1556.48, 1556.64, 1556.8000000000002, 1556.96, 1557.1200000000001, 1557.28, 1557.44, 1557.6, 1557.76, 1557.92, 1558.08, 1558.24, 1558.4, 1558.56, 1558.72, 1558.88, 1559.04, 1559.2, 1559.36, 1559.52, 1559.6799999999998, 1559.84, 1560.0, 1560.16, 1560.32, 1560.48, 1560.6399999999999, 1560.8, 1560.9599999999998, 1561.1200000000001, 1561.28, 1561.44, 1561.6, 1561.76, 1561.9199999999998, 1562.08, 1562.24, 1562.4, 1562.56, 1562.72, 1562.8799999999999, 1563.04, 1563.1999999999998, 1563.3600000000001, 1563.52, 1563.68, 1563.84, 1564.0, 1564.1599999999999, 1564.32, 1564.48, 1564.64, 1564.8, 1564.96, 1565.12, 1565.28, 1565.4399999999998, 1565.6000000000001, 1565.76, 1565.92, 1566.08, 1566.24, 1566.3999999999999, 1566.56, 1566.72, 1566.88, 1567.04, 1567.2, 1567.36, 1567.52, 1567.6799999999998, 1567.8400000000001, 1568.0, 1568.16, 1568.32, 1568.48, 1568.6399999999999, 1568.8, 1568.96, 1569.1200000000001, 1569.28, 1569.44, 1569.6, 1569.76, 1569.9199999999998, 1570.0800000000002, 1570.24, 1570.4, 1570.56, 1570.72, 1570.8799999999999, 1571.04, 1571.2, 1571.3600000000001, 1571.52, 1571.68, 1571.84, 1572.0, 1572.1599999999999, 1572.3200000000002, 1572.48, 1572.64, 1572.8, 1572.96, 1573.12, 1573.28, 1573.44, 1573.6000000000001, 1573.76, 1573.92, 1574.08, 1574.24, 1574.3999999999999, 1574.5600000000002, 1574.72, 1574.88, 1575.04, 1575.2, 1575.36, 1575.52, 1575.68, 1575.8400000000001, 1576.0, 1576.16, 1576.32, 1576.48, 1576.6399999999999, 1576.8000000000002, 1576.96, 1577.1200000000001, 1577.28, 1577.44, 1577.6, 1577.76, 1577.92, 1578.0800000000002, 1578.24, 1578.4, 1578.56, 1578.72, 1578.8799999999999, 1579.0400000000002, 1579.2, 1579.3600000000001, 1579.52, 1579.68, 1579.84, 1580.0, 1580.16, 1580.3200000000002, 1580.48, 1580.64, 1580.8, 1580.96, 1581.12, 1581.2800000000002, 1581.44, 1581.6000000000001, 1581.76, 1581.92, 1582.08, 1582.24, 1582.4, 1582.56, 1582.72, 1582.88, 1583.04, 1583.2, 1583.36, 1583.52, 1583.68, 1583.84, 1584.0, 1584.1599999999999, 1584.32, 1584.48, 1584.64, 1584.8, 1584.96, 1585.12, 1585.28, 1585.4399999999998, 1585.6, 1585.76, 1585.92, 1586.08, 1586.24, 1586.3999999999999, 1586.56, 1586.7199999999998, 1586.88, 1587.04, 1587.2, 1587.36, 1587.52, 1587.6799999999998, 1587.84, 1588.0, 1588.16, 1588.32, 1588.48, 1588.6399999999999, 1588.8, 1588.9599999999998, 1589.1200000000001, 1589.28, 1589.44, 1589.6, 1589.76, 1589.9199999999998, 1590.08, 1590.24, 1590.4, 1590.56, 1590.72, 1590.8799999999999, 1591.04, 1591.1999999999998, 1591.3600000000001, 1591.52, 1591.68, 1591.84, 1592.0, 1592.1599999999999, 1592.32, 1592.48, 1592.64, 1592.8, 1592.96, 1593.12, 1593.28, 1593.4399999999998, 1593.6000000000001, 1593.76, 1593.92, 1594.08, 1594.24, 1594.3999999999999, 1594.56, 1594.72, 1594.88, 1595.04, 1595.2, 1595.36, 1595.52, 1595.6799999999998, 1595.8400000000001, 1596.0]	[-59.782135, -59.258207, -60.5051181, -59.9627067, -59.6487709, -59.735904, -60.1260577, -59.6683905, -60.0534207, -59.0993459, -60.1482017, -59.4548869, -59.0594784, -59.3923932, -58.3792648, -59.6202577, -58.6100518, -59.7499629, -57.9032034, -58.728756, -60.3393437, -58.5721728, -58.5375551, -58.0772638, -58.5365551, -59.0316678, -57.7420048, -58.902226, -58.4526333, -57.9272163, -56.6610397, -58.1665767, -58.6899255, -58.4700913, -56.908116, -57.6464532, -57.2939357, -58.3894171, -57.073296, -57.68757, -56.862325, -57.5912296, -57.5366743, -57.3278242, -56.9503946, -56.4959143, -57.211137, -56.9116393, -56.0169084, -56.9327784, -56.9667201, -56.782532, -55.6191308, -56.7047545, -55.79314, -55.5839596, -55.8010782, -56.2533108, -55.0764682, -55.2228183, -55.4893518, -55.2296597, -54.8110101, -55.2919025, -55.4590539, -55.0187684, -54.542298, -54.3767421, -54.6205557, -54.1339817, -54.2069716, -53.9513414, -54.1422259, -53.6207903, -53.8248732, -54.2364443, -53.4148497, -53.7381439, -53.6880888, -53.524286, -53.2708386, -52.9689931, -53.1901838, -52.8159779, -52.276065, -52.3395033, -52.2392347, -52.5718769, -52.269069, -51.9411979, -51.8630943, -51.941904, -51.7879128, -51.5096193, -51.4409772, -51.149034, -51.2926678, -51.1558376, -51.1947966, -51.0968932, -51.0441867, -50.6623666, -50.5341316, -50.4700828, -51.0472111, -51.0897781, -51.0714839, -51.2195164, -51.0562972, -51.1420336, -51.2484703, -51.4197703, -51.3673415, -51.33066, -51.7099601, -51.7398189, -51.7342678, -52.0794813, -51.9692464, -51.9616243, -52.1121068, -52.390555, -52.4102983, -52.2893481, -52.5672638, -52.1814042, -52.2571178, -52.1479554, -52.205171, -51.8079359, -52.2621388, -52.3525723, -52.5510365, -52.7175242, -52.7860409, -52.2846303, -52.8280608, -52.8704719, -52.3279163, -52.6388653, -52.541448, -52.6217297, -52.4749819, -52.4253203, -52.6420407, -52.4633472, -52.3282679, -52.2220654, -52.2926256, -52.1585108, -52.1506004, -52.3789886, -52.0861068, -51.8667154, -51.9224006, -51.901041, -52.1156524, -51.72362, -51.3348605, -51.4943284, -51.2126407, -50.9075387, -50.9164144, -50.5707022, -50.6020258, -50.4403484, -50.4998991, -50.0867608, -49.9748112, -49.8572045, -49.695215, -49.7747588, -49.3411058, -49.2005359, -49.143728, -48.9282202, -48.5962014, -48.4475251, -48.3655759, -48.1396138, -47.7672702, -47.4829583, -47.3223294, -46.9553394, -46.6646112, -46.4011372, -46.0308501, -45.7061617, -45.4657422, -45.0608228, -44.7206806, -44.3958236, -44.0361164, -43.6858305, -43.2683822, -42.9144285, -42.495335, -42.0688604, -41.7183181, -41.2694899, -40.8245725, -40.3874535, -39.9661947, -39.5246302, -39.0980195, -38.6087844, -38.1257771, -37.6948097, -37.2273681, -36.8012985, -36.2918277, -35.7802353, -35.358129, -34.8968824, -34.3987757, -33.9050858, -33.4408776, -32.9764604, -32.4693333, -31.9710236, -31.5181526, -31.0702066, -30.5643546, -30.0727732, -29.6114171, -29.158049, -28.7061576, -28.1931849, -27.7117558, -27.2615981, -26.8354214, -26.3563828, -25.8910872, -25.4643984, -25.0472165, -24.5956357, -24.1475447, -23.7445435, -23.3419133, -22.8993896, -22.4650894, -22.0832301, -21.6694814, -21.2573894, -20.8921209, -20.5384213, -20.1588012, -19.7898425, -19.4603531, -19.1399845, -18.7996828, -18.4673803, -18.187903, -17.9201446, -17.6480615, -17.3973706, -17.1899384, -16.9866426, -16.8056, -16.6586443, -16.5337222, -16.4275587, -16.3483988, -16.2996014, -16.2640612, -16.2575444, -16.270899, -16.3117274, -16.3815525, -16.4732597, -16.578186, -16.7081117, -16.8612576, -17.0159897, -17.1992343, -17.410093, -17.6080639, -17.8581014, -18.1332238, -18.391235, -18.6648391, -18.9744458, -19.3007898, -19.6288683, -19.9893839, -20.3514537, -20.7014, -21.0961448, -21.5076275, -21.8708667, -22.2932488, -22.7224486, -23.1103375, -23.5509311, -23.9886564, -24.397957, -24.8512661, -25.304699, -25.7283427, -26.1882336, -26.6527837, -27.1273972, -27.5905392, -28.027982, -28.5138082, -28.968872, -29.4124555, -29.8938058, -30.3893078, -30.8307495, -31.3373691, -31.8419833, -32.2983749, -32.7819193, -33.3020746, -33.7709614, -34.2834414, -34.7728888, -35.274175, -35.7879927, -36.2436999, -36.7516321, -37.2550157, -37.6985052, -38.2156577, -38.6926705, -39.202517, -39.6999889, -40.1271269, -40.6456791, -41.1137011, -41.5814862, -42.03825, -42.4626709, -42.9784905, -43.4596329, -43.8603407, -44.3367361, -44.7571008, -45.209882, -45.7613013, -46.0766406, -46.5121905, -47.019213, -47.4282332, -47.9145225, -48.1553003, -48.6782703, -49.244512, -49.4186295, -49.8172799, -50.1150611, -50.3602698, -50.7250548, -51.1266329, -51.3515202, -51.5056435, -52.4544655, -52.2513226, -52.8804134, -53.3166044, -53.561076, -53.6942751, -54.1726576, -54.0902667, -54.1189262, -54.2337367, -54.3693186, -54.6887838, -55.3670817, -55.3778343, -56.1640403, -56.3339194, -55.7091592, -56.6535644, -55.9012154, -55.4520044, -56.5189536, -56.7852149, -56.3713091, -57.4113082, -56.9396485, -56.985715, -57.3333301, -56.5851716, -57.8839578, -57.4340439, -56.8543792, -57.6810169, -58.6016678, -57.3473584, -58.5222295, -58.0818438, -58.408911, -57.615729, -57.1878338, -57.0159184, -59.885344, -58.4290228, -58.047196, -57.0828927, -56.3889528, -57.6178002, -57.1357219, -57.0337368, -58.1773721, -56.3444138, -57.6815767, -58.4071576, -59.2509635, -59.2322446, -60.5788887, -58.1264878, -58.9368869, -60.4171886, -58.9952632, -60.6366504, -61.1079584, -58.4546327, -59.2908211, -61.3776027, -62.048844, -59.241135, -58.2495314, -58.6978155, -60.4292031, -59.9322892, -60.8993704, -59.8147597, -59.3467766, -62.016844, -60.0409405, -59.3595907, -59.196135, -58.9753516, -60.3481886, -60.1770015, -60.9348589, -57.8279028, -61.8868906, -63.3527593, -60.6019091, -59.7577597, -61.0521881, -59.7517597, -62.8006265, -63.3357593, -58.3392295, -63.7687497, -61.8936478, -60.0519474, -63.4189618, -63.2684784, -62.2046507, -60.2900313, -59.8441181, -59.9734482, -59.4111687, -61.8936851, -60.9961886, -63.6916396, -62.4845183, -60.4360735, -60.2724575, -60.6127287, -60.8348589, -63.8843302, -60.5672295, -61.5779954, -61.1634331, -60.9826902, -61.4984168, -63.0697478, -63.3249618, -60.63142, -63.0287746, -59.1417245, -60.1910321, -65.282473, -61.6563903, -62.7804165, -65.8555228, -60.4080811, -62.7674165, -61.2203894, -60.7478589, -69.5802216, -60.3270739, -60.57142, -62.9687746, -60.4997287, -63.2979089, -61.311869, -66.503182, -63.9338912, -61.6638906, -59.4131431, -61.5522582, -210.0, -64.1527198, -62.5224582]	[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1532.48, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1558.4, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1580.96, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1586.08, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1592.1599999999999, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -50.4700828, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -16.2575444, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -56.3444138, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -57.8279028, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -59.1417245, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	[1532.48, 1558.4, 1580.96, 1586.08, 1592.1599999999999]	[-50.4700828, -16.2575444, -56.3444138, -57.8279028, -59.1417245]	1558.4	[-25.920000000000073, 0.0, 22.559999999999945, 27.679999999999836, 33.75999999999976]	-25.920000000000073	22.559999999999945
