	time	current	center_wavelength
0	2019-12-06 20:27:40.400	129.9469	1557.9224
1	2019-12-06 20:27:40.916	129.9469	1558.0193
2	2019-12-06 20:27:41.430	129.9469	1557.8738
3	2019-12-06 20:27:41.947	129.9469	1557.9227
4	2019-12-06 20:27:42.461	129.9469	1557.9185
5	2019-12-06 20:27:42.979	129.9469	1557.8493
6	2019-12-06 20:27:43.493	129.9469	1557.8596
7	2019-12-06 20:27:44.009	129.9469	1557.8748
8	2019-12-06 20:27:44.525	129.9469	1557.9084
9	2019-12-06 20:27:45.043	129.9469	1557.8582
10	2019-12-06 20:27:45.561	129.9469	1557.7872
11	2019-12-06 20:27:46.077	129.9469	1557.8535
12	2019-12-06 20:27:46.603	134.9581	1557.8753
13	2019-12-06 20:27:47.117	134.9581	1557.8131
14	2019-12-06 20:27:47.635	134.9581	1557.882
15	2019-12-06 20:27:48.149	134.9581	1557.8056
16	2019-12-06 20:27:48.670	139.9693	1557.8083
17	2019-12-06 20:27:49.197	139.9693	1557.7715
18	2019-12-06 20:27:49.715	139.9693	1557.8522
19	2019-12-06 20:27:50.231	139.9693	1557.7267
20	2019-12-06 20:27:50.744	144.9324	1557.7248
21	2019-12-06 20:27:51.260	144.9324	1557.7271
22	2019-12-06 20:27:51.775	144.9324	1557.7283
23	2019-12-06 20:27:52.291	144.9324	1557.7694
24	2019-12-06 20:27:52.805	144.9324	1557.7715
25	2019-12-06 20:27:53.323	149.9436	1557.7717
26	2019-12-06 20:27:53.838	149.9436	1557.7748
27	2019-12-06 20:27:54.354	149.9436	1557.8349
28	2019-12-06 20:27:54.869	149.9436	1557.8391
29	2019-12-06 20:27:55.386	154.9066	1557.8415
30	2019-12-06 20:27:55.901	154.9066	1557.8455
31	2019-12-06 20:27:56.414	154.9066	1557.9092
32	2019-12-06 20:27:56.931	154.9066	1557.9061
33	2019-12-06 20:27:57.448	156.063	1557.9055
34	2019-12-06 20:27:57.962	156.063	1557.9052
35	2019-12-06 20:27:58.477	156.063	1557.9713
36	2019-12-06 20:27:58.994	156.063	1557.9721
37	2019-12-06 20:27:59.511	164.9772	1557.9711
38	2019-12-06 20:28:00.027	164.9772	1557.972
39	2019-12-06 20:28:00.540	164.9772	1558.0515
40	2019-12-06 20:28:01.058	164.9772	1558.048
41	2019-12-06 20:28:01.572	165.4591	1558.0508
42	2019-12-06 20:28:02.092	165.4591	1558.0523
43	2019-12-06 20:28:02.603	165.4591	1558.0522
44	2019-12-06 20:28:03.119	165.4591	1558.1309
45	2019-12-06 20:28:03.634	170.663	1558.1291
46	2019-12-06 20:28:04.150	170.663	1558.1343
47	2019-12-06 20:28:04.667	170.663	1558.1346
48	2019-12-06 20:28:05.181	170.663	1558.213
49	2019-12-06 20:28:05.698	177.7943	1558.2162
50	2019-12-06 20:28:06.212	177.7943	1558.2156
51	2019-12-06 20:28:06.728	177.7943	1558.2145
52	2019-12-06 20:28:07.247	177.7943	1558.2948
53	2019-12-06 20:28:07.759	184.9257	1558.2942
54	2019-12-06 20:28:08.279	184.9257	1558.2966
55	2019-12-06 20:28:08.792	184.9257	1558.2959
56	2019-12-06 20:28:09.309	184.9257	1558.2414
57	2019-12-06 20:28:09.823	184.9257	1558.146
58	2019-12-06 20:28:10.338	189.9369	1558.1059
59	2019-12-06 20:28:10.853	189.9369	1558.1861
60	2019-12-06 20:28:11.370	189.9369	1558.1593
61	2019-12-06 20:28:11.886	189.9369	1557.8457
62	2019-12-06 20:28:12.402	194.9481	1558.4101
63	2019-12-06 20:28:12.916	194.9481	1558.2313
64	2019-12-06 20:28:13.432	194.9481	1558.3822
65	2019-12-06 20:28:13.948	194.9481	1558.0818
66	2019-12-06 20:28:14.463	199.9111	1558.2349
67	2019-12-06 20:28:14.982	199.9111	1558.3519
68	2019-12-06 20:28:15.497	199.9111	1558.0488
69	2019-12-06 20:28:16.010	199.9111	1558.3147
70	2019-12-06 20:28:16.529	201.2603	1557.7731
71	2019-12-06 20:28:17.043	201.2603	1557.7729
72	2019-12-06 20:28:17.557	201.2603	1557.8048
73	2019-12-06 20:28:18.075	201.2603	1557.8017
74	2019-12-06 20:28:18.590	209.9335	1557.8008
75	2019-12-06 20:28:19.104	209.9335	1557.7987
76	2019-12-06 20:28:19.620	209.9335	1557.8238
77	2019-12-06 20:28:20.136	209.9335	1557.8357
78	2019-12-06 20:28:20.651	214.8966	1557.8361
79	2019-12-06 20:28:21.165	214.8966	1557.8243
80	2019-12-06 20:28:21.682	214.8966	1557.8233
81	2019-12-06 20:28:22.198	214.8966	1557.8556
82	2019-12-06 20:28:22.712	217.3058	1557.8555
83	2019-12-06 20:28:23.228	217.3058	1557.8649
84	2019-12-06 20:28:23.745	217.3058	1557.8629
85	2019-12-06 20:28:24.263	217.3058	1557.8897
86	2019-12-06 20:28:24.779	224.919	1557.8927
87	2019-12-06 20:28:25.291	224.919	1557.8923
88	2019-12-06 20:28:25.811	224.919	1557.8936
89	2019-12-06 20:28:26.322	224.919	1557.9335
