	time	current	center_wavelength
100	2019-12-12 13:53:45.711	234.8932	1558.4283
101	2019-12-12 13:53:46.229	234.8932	1558.4241
102	2019-12-12 13:53:46.742	239.9044	1558.4251
103	2019-12-12 13:53:47.256	239.9044	1558.4274
104	2019-12-12 13:53:47.772	239.9044	1558.4225
105	2019-12-12 13:53:48.286	239.9044	1558.4331
106	2019-12-12 13:53:48.806	244.9157	1558.4377
107	2019-12-12 13:53:49.318	244.9157	1558.4379
108	2019-12-12 13:53:49.834	244.9157	1558.4294
109	2019-12-12 13:53:50.351	244.9157	1558.432
110	2019-12-12 13:53:50.865	249.9269	1558.4338
111	2019-12-12 13:53:51.383	249.9269	1558.4347
112	2019-12-12 13:53:51.897	249.9269	1558.4403
113	2019-12-12 13:53:52.414	249.9269	1558.4389
114	2019-12-12 13:53:52.927	253.7816	1558.4393
115	2019-12-12 13:53:53.446	253.7816	1558.439
116	2019-12-12 13:53:53.960	253.7816	1558.4326
117	2019-12-12 13:53:54.476	253.7816	1558.4397
118	2019-12-12 13:53:54.993	259.9011	1558.4409
119	2019-12-12 13:53:55.509	259.9011	1558.444
120	2019-12-12 13:53:56.038	259.9011	1558.4451
121	2019-12-12 13:53:56.555	259.9011	1558.4333
122	2019-12-12 13:53:57.073	264.9123	1558.4381
123	2019-12-12 13:53:57.601	264.9123	1558.4449
124	2019-12-12 13:53:58.115	264.9123	1558.444
125	2019-12-12 13:53:58.635	264.9123	1558.4281
126	2019-12-12 13:53:59.163	268.8635	1558.4283
127	2019-12-12 13:53:59.678	268.8635	1558.4341
128	2019-12-12 13:54:00.194	268.8635	1558.4278
129	2019-12-12 13:54:00.708	268.8635	1558.4381
130	2019-12-12 13:54:01.226	274.8865	1558.4326
131	2019-12-12 13:54:01.740	274.8865	1558.4287
132	2019-12-12 13:54:02.257	274.8865	1558.4322
133	2019-12-12 13:54:02.773	274.8865	1558.4071
134	2019-12-12 13:54:03.291	274.8865	1558.3936
135	2019-12-12 13:54:03.802	279.8977	1558.4017
136	2019-12-12 13:54:04.318	279.8977	1558.4055
137	2019-12-12 13:54:04.834	279.8977	1558.2375
138	2019-12-12 13:54:05.353	279.8977	1558.94
139	2019-12-12 13:54:05.867	284.5717	1558.4097
140	2019-12-12 13:54:06.383	284.5717	1558.4218
141	2019-12-12 13:54:06.901	284.5717	1558.4145
142	2019-12-12 13:54:07.414	284.5717	1558.4258
143	2019-12-12 13:54:07.932	289.9202	1558.423
144	2019-12-12 13:54:08.447	289.9202	1558.4218
145	2019-12-12 13:54:08.959	289.9202	1558.6066
146	2019-12-12 13:54:09.476	289.9202	1558.652
147	2019-12-12 13:54:09.992	294.8832	1558.6969
148	2019-12-12 13:54:10.509	294.8832	1558.3846
149	2019-12-12 13:54:11.023	294.8832	1558.2694
150	2019-12-12 13:54:11.538	294.8832	1558.9078
151	2019-12-12 13:54:12.057	299.8944	1558.2689
152	2019-12-12 13:54:12.569	299.8944	1558.7248
153	2019-12-12 13:54:13.085	299.8944	1558.0803
154	2019-12-12 13:54:13.600	299.8944	1558.6484
155	2019-12-12 13:54:14.117	304.9056	1558.4404
156	2019-12-12 13:54:14.633	304.9056	1558.9243
157	2019-12-12 13:54:15.147	304.9056	1558.3749
158	2019-12-12 13:54:15.664	304.9056	1558.6449
159	2019-12-12 13:54:16.181	308.6159	1558.9345
160	2019-12-12 13:54:16.693	308.6159	1558.8988
161	2019-12-12 13:54:17.210	308.6159	1559.0266
162	2019-12-12 13:54:17.725	308.6159	1558.5669
163	2019-12-12 13:54:18.241	314.8799	1558.4478
164	2019-12-12 13:54:18.758	314.8799	1559.679
165	2019-12-12 13:54:19.273	314.8799	1558.5808
166	2019-12-12 13:54:19.788	314.8799	1558.4452
167	2019-12-12 13:54:20.304	319.8911	1558.6081
168	2019-12-12 13:54:20.823	319.8911	1558.179
169	2019-12-12 13:54:21.351	319.8911	1559.1569
170	2019-12-12 13:54:21.866	319.8911	1558.8932
171	2019-12-12 13:54:22.381	324.9023	1558.4475
172	2019-12-12 13:54:22.899	324.9023	1558.4045
173	2019-12-12 13:54:23.414	324.9023	1558.9836
174	2019-12-12 13:54:23.934	324.9023	1558.478
175	2019-12-12 13:54:24.445	324.9023	1558.9635
176	2019-12-12 13:54:24.962	329.9135	1558.263
177	2019-12-12 13:54:25.476	329.9135	1559.0879
178	2019-12-12 13:54:25.992	329.9135	1558.6177
179	2019-12-12 13:54:26.507	329.9135	1558.9715
180	2019-12-12 13:54:27.022	333.431	1558.6813
181	2019-12-12 13:54:27.540	333.431	1559.3657
182	2019-12-12 13:54:28.054	333.431	1559.2152
183	2019-12-12 13:54:28.571	333.431	1558.9526
184	2019-12-12 13:54:29.089	339.8877	1558.6079
185	2019-12-12 13:54:29.602	339.8877	1559.3122
186	2019-12-12 13:54:30.118	339.8877	1559.3015
187	2019-12-12 13:54:30.633	339.8877	1558.6994
188	2019-12-12 13:54:31.148	344.8989	1558.4153
189	2019-12-12 13:54:31.663	344.8989	1559.1211
190	2019-12-12 13:54:32.178	344.8989	1559.2914
191	2019-12-12 13:54:32.697	344.8989	1559.2745
192	2019-12-12 13:54:33.211	349.862	1559.1479
193	2019-12-12 13:54:33.727	349.862	1558.8916
194	2019-12-12 13:54:34.242	349.862	1559.2532
195	2019-12-12 13:54:34.759	349.862	1559.1255
196	2019-12-12 13:54:35.275	349.862	1558.3242
197	2019-12-12 13:54:35.790	354.8732	1559.0287
198	2019-12-12 13:54:36.305	354.8732	1558.3221
199	2019-12-12 13:54:36.820	354.8732	1559.3597
200	2019-12-12 13:54:37.336	354.8732	1559.2526
201	2019-12-12 13:54:37.853	359.8844	1558.5593
202	2019-12-12 13:54:38.370	359.8844	1558.3182
203	2019-12-12 13:54:38.883	359.8844	1559.0111
204	2019-12-12 13:54:39.397	359.8844	1558.7444
205	2019-12-12 13:54:39.914	359.8844	1559.2456
206	2019-12-12 13:54:40.431	359.8844	1558.2506
207	2019-12-12 13:54:40.945	359.8844	1558.2517
208	2019-12-12 13:54:41.461	359.8844	1558.198
209	2019-12-12 13:54:41.975	359.8844	1559.1714
210	2019-12-12 13:54:42.493	359.8844	1558.8674
211	2019-12-12 13:54:43.007	359.8844	1559.2327
212	2019-12-12 13:54:43.523	359.8844	1559.1381
213	2019-12-12 13:54:44.040	359.8844	1558.4842
214	2019-12-12 13:54:44.554	359.8844	1559.4213
215	2019-12-12 13:54:45.070	359.8844	1559.398
216	2019-12-12 13:54:45.587	359.8844	1558.3525
217	2019-12-12 13:54:46.102	359.8844	1559.1592
218	2019-12-12 13:54:46.617	359.8844	1559.3215
219	2019-12-12 13:54:47.134	359.8844	1558.3095
220	2019-12-12 13:54:47.649	359.8844	1559.2688
221	2019-12-12 13:54:48.164	359.8844	1558.1034
