	time	current	center_wavelength
0	2019-12-10 15:28:19.563	129.9469	1558.4166
1	2019-12-10 15:28:20.077	129.9469	1558.4176
2	2019-12-10 15:28:20.592	129.9469	1558.4211
3	2019-12-10 15:28:21.108	129.9469	1558.4109
4	2019-12-10 15:28:21.623	129.9469	1558.4099
5	2019-12-10 15:28:22.141	129.9469	1558.4202
6	2019-12-10 15:28:22.656	129.9469	1558.4117
7	2019-12-10 15:28:23.173	129.9469	1558.4137
8	2019-12-10 15:28:23.688	129.9469	1558.4154
9	2019-12-10 15:28:24.203	129.9469	1558.4698
10	2019-12-10 15:28:24.717	129.9469	1558.4704
11	2019-12-10 15:28:25.233	133.7535	1558.4731
12	2019-12-10 15:28:25.749	133.7535	1558.4671
13	2019-12-10 15:28:26.267	133.7535	1558.4661
14	2019-12-10 15:28:26.784	133.7535	1558.5423
15	2019-12-10 15:28:27.297	139.9693	1558.5435
16	2019-12-10 15:28:27.813	139.9693	1558.5447
17	2019-12-10 15:28:28.328	139.9693	1558.5449
18	2019-12-10 15:28:28.843	139.9693	1558.635
19	2019-12-10 15:28:29.358	144.9324	1558.6412
20	2019-12-10 15:28:29.874	144.9324	1558.6406
21	2019-12-10 15:28:30.389	144.9324	1558.6429
22	2019-12-10 15:28:30.905	144.9324	1558.724
23	2019-12-10 15:28:31.420	149.9436	1558.7238
24	2019-12-10 15:28:31.936	149.9436	1558.7245
25	2019-12-10 15:28:32.453	149.9436	1558.7282
26	2019-12-10 15:28:32.968	149.9436	1558.8079
27	2019-12-10 15:28:33.483	149.9436	1558.8102
28	2019-12-10 15:28:34.001	154.9548	1558.8079
29	2019-12-10 15:28:34.516	154.9548	1558.8135
30	2019-12-10 15:28:35.030	154.9548	1558.9285
31	2019-12-10 15:28:35.549	154.9548	1558.9202
32	2019-12-10 15:28:36.063	159.9178	1558.8966
33	2019-12-10 15:28:36.576	159.9178	1558.9088
34	2019-12-10 15:28:37.095	159.9178	1558.9053
35	2019-12-10 15:28:37.609	159.9178	1558.8654
36	2019-12-10 15:28:38.125	164.929	1558.9489
37	2019-12-10 15:28:38.642	164.929	1559.0073
38	2019-12-10 15:28:39.158	164.929	1558.8033
39	2019-12-10 15:28:39.673	164.929	1558.073
40	2019-12-10 15:28:40.188	169.9402	1559.0772
41	2019-12-10 15:28:40.705	169.9402	1559.6376
42	2019-12-10 15:28:41.219	169.9402	1558.4492
43	2019-12-10 15:28:41.736	169.9402	1558.4769
44	2019-12-10 15:28:42.250	173.5059	1558.9101
45	2019-12-10 15:28:42.766	173.5059	1558.4487
46	2019-12-10 15:28:43.280	173.5059	1558.4772
47	2019-12-10 15:28:43.795	173.5059	1558.4762
48	2019-12-10 15:28:44.314	179.9626	1558.4722
49	2019-12-10 15:28:44.829	179.9626	1558.4706
50	2019-12-10 15:28:45.346	179.9626	1558.5079
51	2019-12-10 15:28:45.858	179.9626	1558.5078
52	2019-12-10 15:28:46.374	184.9257	1558.5058
53	2019-12-10 15:28:46.888	184.9257	1558.5077
54	2019-12-10 15:28:47.407	184.9257	1558.5498
55	2019-12-10 15:28:47.923	184.9257	1558.5474
56	2019-12-10 15:28:48.437	189.8887	1558.5492
57	2019-12-10 15:28:48.954	189.8887	1558.5479
58	2019-12-10 15:28:49.468	189.8887	1558.5492
59	2019-12-10 15:28:49.986	189.8887	1558.5937
60	2019-12-10 15:28:50.502	194.9481	1558.5929
61	2019-12-10 15:28:51.016	194.9481	1558.5891
62	2019-12-10 15:28:51.533	194.9481	1558.5905
63	2019-12-10 15:28:52.047	194.9481	1558.6332
64	2019-12-10 15:28:52.559	199.9111	1558.634
65	2019-12-10 15:28:53.079	199.9111	1558.6302
66	2019-12-10 15:28:53.594	199.9111	1558.6283
67	2019-12-10 15:28:54.109	199.9111	1558.666
68	2019-12-10 15:28:54.626	199.9111	1558.6695
69	2019-12-10 15:28:55.139	204.9223	1558.6693
70	2019-12-10 15:28:55.657	204.9223	1558.6684
71	2019-12-10 15:28:56.170	204.9223	1558.713
72	2019-12-10 15:28:56.689	204.9223	1558.714
73	2019-12-10 15:28:57.204	209.8854	1558.7113
74	2019-12-10 15:28:57.720	209.8854	1558.7113
75	2019-12-10 15:28:58.233	209.8854	1558.7574
76	2019-12-10 15:28:58.749	209.8854	1558.7562
77	2019-12-10 15:28:59.265	214.8966	1558.755
78	2019-12-10 15:28:59.782	214.8966	1558.7542
79	2019-12-10 15:29:00.296	214.8966	1558.8004
80	2019-12-10 15:29:00.812	214.8966	1558.7966
81	2019-12-10 15:29:01.328	216.5349	1558.801
82	2019-12-10 15:29:01.844	216.5349	1558.8028
83	2019-12-10 15:29:02.360	216.5349	1558.8608
84	2019-12-10 15:29:02.875	216.5349	1558.8574
85	2019-12-10 15:29:03.392	222.3652	1558.8577
86	2019-12-10 15:29:03.908	222.3652	1558.8548
87	2019-12-10 15:29:04.421	222.3652	1558.9105
88	2019-12-10 15:29:04.939	222.3652	1558.9063
89	2019-12-10 15:29:05.455	229.9302	1558.9063
90	2019-12-10 15:29:05.970	229.9302	1558.9097
91	2019-12-10 15:29:06.483	229.9302	1558.9635
92	2019-12-10 15:29:07.001	229.9302	1558.9631
93	2019-12-10 15:29:07.512	234.9414	1558.9628
94	2019-12-10 15:29:08.032	234.9414	1558.9617
95	2019-12-10 15:29:08.547	234.9414	1558.9564
96	2019-12-10 15:29:09.063	234.9414	1559.0095
97	2019-12-10 15:29:09.579	239.9044	1559.0081
98	2019-12-10 15:29:10.092	239.9044	1559.012
99	2019-12-10 15:29:10.611	239.9044	1559.0051
100	2019-12-10 15:29:11.125	239.9044	1558.556
101	2019-12-10 15:29:11.641	243.6629	1558.5598
102	2019-12-10 15:29:12.158	243.6629	1558.5589
103	2019-12-10 15:29:12.674	243.6629	1558.5596
104	2019-12-10 15:29:13.187	243.6629	1558.5897
105	2019-12-10 15:29:13.703	249.9269	1558.5892
106	2019-12-10 15:29:14.218	249.9269	1558.5878
107	2019-12-10 15:29:14.736	249.9269	1558.588
108	2019-12-10 15:29:15.254	249.9269	1558.6124
109	2019-12-10 15:29:15.769	249.9269	1558.6156
110	2019-12-10 15:29:16.281	254.9381	1558.6141
