	time	current	center_wavelength
105	2019-12-06 22:01:33.791	244.9157	1558.7638
106	2019-12-06 22:01:34.306	244.9157	1558.7632
107	2019-12-06 22:01:34.825	249.9269	1558.7609
108	2019-12-06 22:01:35.340	249.9269	1558.7622
109	2019-12-06 22:01:35.854	249.9269	1558.8046
110	2019-12-06 22:01:36.369	249.9269	1558.7987
111	2019-12-06 22:01:36.888	252.1434	1558.805
112	2019-12-06 22:01:37.405	252.1434	1558.8077
113	2019-12-06 22:01:37.918	252.1434	1558.8365
114	2019-12-06 22:01:38.431	252.1434	1558.8364
115	2019-12-06 22:01:38.948	259.9011	1558.8403
116	2019-12-06 22:01:39.463	259.9011	1558.8391
117	2019-12-06 22:01:39.978	259.9011	1558.8733
118	2019-12-06 22:01:40.494	259.9011	1558.8719
119	2019-12-06 22:01:41.011	264.9123	1558.8754
120	2019-12-06 22:01:41.529	264.9123	1558.8734
121	2019-12-06 22:01:42.044	264.9123	1558.938
122	2019-12-06 22:01:42.557	264.9123	1558.9132
123	2019-12-06 22:01:43.073	268.8153	1558.9114
124	2019-12-06 22:01:43.587	268.8153	1558.9109
125	2019-12-06 22:01:44.103	268.8153	1558.9087
126	2019-12-06 22:01:44.619	268.8153	1558.9551
127	2019-12-06 22:01:45.135	274.8865	1558.9533
128	2019-12-06 22:01:45.651	274.8865	1558.9549
129	2019-12-06 22:01:46.167	274.8865	1558.9519
130	2019-12-06 22:01:46.682	274.8865	1558.9932
131	2019-12-06 22:01:47.199	279.8977	1558.9901
132	2019-12-06 22:01:47.714	279.8977	1558.993
133	2019-12-06 22:01:48.229	279.8977	1558.9889
134	2019-12-06 22:01:48.746	279.8977	1559.0324
135	2019-12-06 22:01:49.260	284.909	1559.0327
136	2019-12-06 22:01:49.775	284.909	1559.0316
137	2019-12-06 22:01:50.292	284.909	1559.029
138	2019-12-06 22:01:50.808	284.909	1559.0685
139	2019-12-06 22:01:51.322	284.909	1559.0699
140	2019-12-06 22:01:51.839	289.9202	1559.0696
141	2019-12-06 22:01:52.354	289.9202	1559.0676
142	2019-12-06 22:01:52.872	289.9202	1559.1106
143	2019-12-06 22:01:53.384	289.9202	1559.114
144	2019-12-06 22:01:53.902	294.9314	1559.1097
145	2019-12-06 22:01:54.414	294.9314	1559.1108
146	2019-12-06 22:01:54.933	294.9314	1559.1508
147	2019-12-06 22:01:55.447	294.9314	1559.1523
148	2019-12-06 22:01:55.963	299.8944	1559.151
149	2019-12-06 22:01:56.482	299.8944	1559.15
150	2019-12-06 22:01:56.996	299.8944	1559.1926
151	2019-12-06 22:01:57.512	299.8944	1559.1954
152	2019-12-06 22:01:58.028	304.9056	1559.191
153	2019-12-06 22:01:58.541	304.9056	1559.1924
154	2019-12-06 22:01:59.058	304.9056	1559.2293
155	2019-12-06 22:01:59.573	304.9056	1559.2305
156	2019-12-06 22:02:00.090	305.532	1559.2295
157	2019-12-06 22:02:00.607	305.532	1559.2315
158	2019-12-06 22:02:01.120	305.532	1559.2704
159	2019-12-06 22:02:01.634	305.532	1559.2666
160	2019-12-06 22:02:02.151	314.9281	1559.2644
161	2019-12-06 22:02:02.668	314.9281	1559.2677
162	2019-12-06 22:02:03.183	314.9281	1559.3097
163	2019-12-06 22:02:03.697	314.9281	1559.3117
164	2019-12-06 22:02:04.214	319.8911	1559.3133
165	2019-12-06 22:02:04.728	319.8911	1559.3145
166	2019-12-06 22:02:05.246	319.8911	1559.3563
167	2019-12-06 22:02:05.760	319.8911	1559.3542
168	2019-12-06 22:02:06.276	323.794	1559.3536
169	2019-12-06 22:02:06.795	323.794	1559.3538
170	2019-12-06 22:02:07.308	323.794	1559.3531
171	2019-12-06 22:02:07.822	323.794	1559.3932
172	2019-12-06 22:02:08.339	329.9135	1559.3954
173	2019-12-06 22:02:08.854	329.9135	1559.3935
174	2019-12-06 22:02:09.369	329.9135	1559.3925
175	2019-12-06 22:02:09.885	329.9135	1558.9183
176	2019-12-06 22:02:10.404	331.1181	1558.9213
177	2019-12-06 22:02:10.918	331.1181	1558.9218
178	2019-12-06 22:02:11.434	331.1181	1558.9231
179	2019-12-06 22:02:11.949	331.1181	1558.9537
180	2019-12-06 22:02:12.468	339.8877	1558.952
181	2019-12-06 22:02:12.984	339.8877	1558.9582
182	2019-12-06 22:02:13.510	339.8877	1558.9558
183	2019-12-06 22:02:14.027	339.8877	1558.9898
184	2019-12-06 22:02:14.543	339.8877	1558.9859
185	2019-12-06 22:02:15.057	344.8989	1558.9877
186	2019-12-06 22:02:15.574	344.8989	1558.9868
187	2019-12-06 22:02:16.088	344.8989	1559.0116
188	2019-12-06 22:02:16.605	344.8989	1559.0169
189	2019-12-06 22:02:17.120	349.862	1559.0173
190	2019-12-06 22:02:17.638	349.862	1559.011
191	2019-12-06 22:02:18.152	349.862	1559.0447
192	2019-12-06 22:02:18.669	349.862	1559.0425
193	2019-12-06 22:02:19.185	354.8732	1559.0408
194	2019-12-06 22:02:19.696	354.8732	1559.0438
195	2019-12-06 22:02:20.213	354.8732	1559.0716
196	2019-12-06 22:02:20.730	354.8732	1559.072
197	2019-12-06 22:02:21.245	359.8844	1559.0709
198	2019-12-06 22:02:21.762	359.8844	1559.0691
199	2019-12-06 22:02:22.276	359.8844	1559.0695
200	2019-12-06 22:02:22.793	359.8844	1559.0689
201	2019-12-06 22:02:23.308	359.8844	1559.0688
202	2019-12-06 22:02:23.825	359.8844	1559.0672
203	2019-12-06 22:02:24.339	359.8844	1559.0702
204	2019-12-06 22:02:24.853	359.8844	1559.0692
205	2019-12-06 22:02:25.368	359.8844	1559.0673
206	2019-12-06 22:02:25.884	359.8844	1559.0684
207	2019-12-06 22:02:26.404	359.8844	1559.0682
208	2019-12-06 22:02:26.917	359.8844	1559.0642
209	2019-12-06 22:02:27.435	359.8844	1559.0685
210	2019-12-06 22:02:27.947	359.8844	1559.065
211	2019-12-06 22:02:28.464	359.8844	1559.0641
212	2019-12-06 22:02:28.979	359.8844	1559.0675
213	2019-12-06 22:02:29.496	359.8844	1559.0671
214	2019-12-06 22:02:30.010	359.8844	1559.0646
215	2019-12-06 22:02:30.527	359.8844	1559.065
216	2019-12-06 22:02:31.040	359.8844	1559.0647
217	2019-12-06 22:02:31.557	359.8844	1559.0633
218	2019-12-06 22:02:32.074	359.8844	1559.0608
219	2019-12-06 22:02:32.589	359.8844	1559.0626
220	2019-12-06 22:02:33.106	359.8844	1559.0634
221	2019-12-06 22:02:33.621	359.8844	1559.0607
